regime_kind,regime,model,sharpe_net,sharpe_gross,mean_return,mean_ret_pct_pm,max_dd_pct,skew,kurt,n_months
vix,high_vix,NN4,,,,,,,,0
decade,2020s,NN4,1.3361600988576392,1.5869004031838534,0.00807607630531563,0.807607630531563,4.864564303400137,-0.4494558651590827,-0.35687783845059595,45
decade,2030s,NN4,1.09066792880694,1.3436562259620077,0.006723298819582338,0.6723298819582337,9.297237595725903,0.30970586914630327,-0.6247781771551604,75
full,all,ENS-AVG,1.6433354250727261,1.9018204227813174,0.009843492448748744,0.9843492448748744,8.62147167032484,0.21751098836379398,-0.06424279906321262,120
nber,recession,ENS-AVG,,,,,,,,0
nber,expansion,ENS-AVG,1.6433354250727261,1.9018204227813174,0.009843492448748744,0.9843492448748744,8.62147167032484,0.21751098836379398,-0.06424279906321262,120
vix,low_vix,ENS-AVG,,,,,,,,0
vix,mid_vix,ENS-AVG,,,,,,,,0
vix,high_vix,ENS-AVG,,,,,,,,0
decade,2020s,ENS-AVG,1.470239049804577,1.7166190244910542,0.009212448826097149,0.9212448826097149,8.62147167032484,0.11962981979972329,0.0684818846640427,45
decade,2030s,ENS-AVG,1.7577901140249421,2.0245095561464272,0.010222118622339698,1.0222118622339698,4.487148351961389,0.2996178926835907,-0.21174212072419785,75
full,all,ENS-MSE,1.329185159452758,1.5887108107298589,0.008015562269301958,0.8015562269301958,7.579080863545877,0.3201495421830511,-0.18228994615425664,120
nber,recession,ENS-MSE,,,,,,,,0
nber,expansion,ENS-MSE,1.329185159452758,1.5887108107298589,0.008015562269301958,0.8015562269301958,7.579080863545877,0.3201495421830511,-0.18228994615425664,120
vix,low_vix,ENS-MSE,,,,,,,,0
vix,mid_vix,ENS-MSE,,,,,,,,0
vix,high_vix,ENS-MSE,,,,,,,,0
decade,2020s,ENS-MSE,1.2909333822490572,1.5430462750534442,0.008051830142315683,0.8051830142315684,6.174362117497765,0.43808394885232554,-0.4006198939055876,45
decade,2030s,ENS-MSE,1.3542208802026652,1.6186366856191903,0.007993801545493723,0.7993801545493723,7.579080863545896,0.23570569567855154,-0.03453140191169979,75
