regime_kind,regime,model,sharpe_net,sharpe_gross,mean_return,mean_ret_pct_pm,max_dd_pct,skew,kurt,n_months
decade,2020s,GBRT+H,0.10713411863036708,0.289739891591498,0.0009176964451427754,0.09176964451427753,16.815435984502923,0.35565761711573146,0.07130156144161903,45
decade,2030s,GBRT+H,0.6631470020455033,0.836877289862203,0.005927875071112418,0.5927875071112418,12.114373967286959,-0.06682987846734384,-0.5342993942023795,75
full,all,NN1,0.0969092423987522,0.25601261402732794,0.0009481307663591408,0.09481307663591408,23.967484336402354,-0.16415988186896807,-0.20132364160703808,120
nber,recession,NN1,,,,,,,,0
nber,expansion,NN1,0.0969092423987522,0.25601261402732794,0.0009481307663591408,0.09481307663591408,23.967484336402354,-0.16415988186896807,-0.20132364160703808,120
vix,low_vix,NN1,,,,,,,,0
vix,mid_vix,NN1,,,,,,,,0
vix,high_vix,NN1,,,,,,,,0
decade,2020s,NN1,0.047017974405823525,0.2196435489298026,0.0004165830794068359,0.04165830794068359,12.990251808275724,-0.13629198544302168,-0.4702310265066294,45
decade,2030s,NN1,0.12305029338844549,0.27580357681380185,0.001267059378530524,0.1267059378530524,23.967484336402382,-0.1801642812771934,-0.1802865979506052,75
full,all,NN2,0.3229117666672194,0.501031162105701,0.002820652161723626,0.28206521617236263,32.25350365794607,0.5533359555988179,1.0300696296537097,120
nber,recession,NN2,,,,,,,,0
nber,expansion,NN2,0.3229117666672194,0.501031162105701,0.002820652161723626,0.28206521617236263,32.25350365794607,0.5533359555988179,1.0300696296537097,120
vix,low_vix,NN2,,,,,,,,0
vix,mid_vix,NN2,,,,,,,,0
vix,high_vix,NN2,,,,,,,,0
decade,2020s,NN2,-0.3488268170659072,-0.158346268829342,-0.002875057478262815,-0.2875057478262815,17.612021937785048,1.670525299598008,4.460779075278896,45
decade,2030s,NN2,0.703052105897635,0.8775499882759765,0.006238077945715492,0.6238077945715492,20.221156289560053,-0.0019559361920022315,0.13849611789702498,75
full,all,NN3,0.24573064690913465,0.4451547204179893,0.001899573859691872,0.1899573859691872,21.232882976351846,-0.26464171683159476,0.047867416094439896,120
nber,recession,NN3,,,,,,,,0
nber,expansion,NN3,0.24573064690913465,0.4451547204179893,0.001899573859691872,0.1899573859691872,21.232882976351846,-0.26464171683159476,0.047867416094439896,120
vix,low_vix,NN3,,,,,,,,0
vix,mid_vix,NN3,,,,,,,,0
vix,high_vix,NN3,,,,,,,,0
decade,2020s,NN3,0.4694665144400032,0.6562304492143094,0.0038419683729618297,0.384196837296183,12.901435401713792,-0.6394406992341092,-0.10672158908436824,45
decade,2030s,NN3,0.09887713273694286,0.30748826211894725,0.0007341371517298969,0.0734137151729897,21.23288297635185,0.0064907237580943775,0.2871970358974969,75
full,all,NN4,0.49306065932637566,0.632973331811606,0.005460644171521057,0.5460644171521056,28.831031962741307,-0.096015789174325,-0.4385357284735285,120
nber,recession,NN4,,,,,,,,0
nber,expansion,NN4,0.49306065932637566,0.632973331811606,0.005460644171521057,0.5460644171521056,28.831031962741307,-0.096015789174325,-0.4385357284735285,120
vix,low_vix,NN4,,,,,,,,0
vix,mid_vix,NN4,,,,,,,,0
vix,high_vix,NN4,,,,,,,,0
decade,2020s,NN4,-0.23512008580033994,-0.10174521211070985,-0.0027301420275061307,-0.27301420275061306,28.831031962741307,0.23184257692903112,-0.5117714445330823,45
decade,2030s,NN4,0.9893055762817726,1.1370508052197246,0.01037511589093737,1.037511589093737,20.49207687357286,-0.27365529335701394,-0.1642029404292984,75
full,all,ENS-AVG,1.238985011671892,1.4050820684568022,0.011618733974040145,1.1618733974040145,14.1577062773415,0.1916665584399297,0.28155214846099863,120
nber,recession,ENS-AVG,,,,,,,,0
nber,expansion,ENS-AVG,1.238985011671892,1.4050820684568022,0.011618733974040145,1.1618733974040145,14.1577062773415,0.1916665584399297,0.28155214846099863,120
vix,low_vix,ENS-AVG,,,,,,,,0
vix,mid_vix,ENS-AVG,,,,,,,,0
vix,high_vix,ENS-AVG,,,,,,,,0
decade,2020s,ENS-AVG,0.9169152125517019,1.0955649077350498,0.007992087891963328,0.7992087891963328,13.04537623888038,0.16116668852194863,0.1237101104509355,45
decade,2030s,ENS-AVG,1.422307182749034,1.582991258656953,0.013794721623286236,1.3794721623286237,14.157706277341509,0.17011742441648303,0.29326153350236117,75
full,all,ENS-MSE,0.5561052320971427,0.7424788332892466,0.004605844534418194,0.4605844534418194,19.351333945031925,0.05052793246168248,-0.22112761665191583,120
nber,recession,ENS-MSE,,,,,,,,0
nber,expansion,ENS-MSE,0.5561052320971427,0.7424788332892466,0.004605844534418194,0.4605844534418194,19.351333945031925,0.05052793246168248,-0.22112761665191583,120
vix,low_vix,ENS-MSE,,,,,,,,0
vix,mid_vix,ENS-MSE,,,,,,,,0
vix,high_vix,ENS-MSE,,,,,,,,0
decade,2020s,ENS-MSE,0.03851552822405372,0.23187566643139834,0.00030323705143764346,0.030323705143764347,19.351333945031925,-0.13002951015296624,-0.1708609287371501,45
decade,2030s,ENS-MSE,0.8524931461662534,1.0371507251860106,0.007187409024206526,0.7187409024206526,16.27992103976517,0.10746535717888257,-0.3409245432870831,75
